Arguments;Attacks;PercentageIncomplete;Index;Runtime;PreprocessingTime;GroundingTime;Timeout;NrRelevant;NrReachable;StabilityTime;StabilityStatus
250;375;20;16;28,563703536987305;4,76837158203125e-07;0,5911023616790771;0;52;93;0,009546279907226562;Unstable
100;150;30;12;;;;1;;56;0,005763053894042969;Unstable
50;75;10;11;0,054743051528930664;7,152557373046875e-07;0,03926730155944824;0;0;0;0,004026889801025391;is_out(a0)
100;150;20;18;0,4690570831298828;7,152557373046875e-07;0,14168286323547363;0;2;22;0,005219936370849609;Unstable
200;300;40;0;7,620510816574097;2,384185791015625e-07;0,7838866710662842;0;4;3;0,011027097702026367;Unstable
250;375;40;21;;;;1;;156;0,012339591979980469;Unstable
50;75;30;1;0,10419750213623047;4,76837158203125e-07;0,0707859992980957;0;0;0;0,0036890506744384766;is_in(a0)
100;150;20;22;0,25150251388549805;4,76837158203125e-07;0,1452655792236328;0;0;0;0,005463123321533203;is_in(a0)
200;300;20;9;29,889053344726562;4,76837158203125e-07;0,40952253341674805;0;52;51;0,008321523666381836;Unstable
50;75;40;13;1,1719048023223877;7,152557373046875e-07;0,0895531177520752;0;60;28;0,004036426544189453;Unstable
100;150;20;7;0,5959737300872803;2,384185791015625e-07;0,14049935340881348;0;6;32;0,005276679992675781;Unstable
200;300;40;4;2,4525253772735596;7,152557373046875e-07;0,7793991565704346;0;0;118;0,00969243049621582;is_out(a0)
100;150;10;6;0,13088250160217285;4,76837158203125e-07;0,08662176132202148;0;0;0;0,004126787185668945;is_in(a0)
200;300;40;1;;;;1;;90;0,010688543319702148;Unstable
50;75;20;18;0,08575582504272461;1,6689300537109375e-06;0,06006002426147461;0;0;4;0,003274202346801758;is_in(a0)
150;225;30;18;0,8493592739105225;4,76837158203125e-07;0,3714144229888916;0;0;32;0,010844945907592773;is_out(a0)
250;375;30;20;2,367652654647827;4,76837158203125e-07;1,3428614139556885;0;0;0;0,011269092559814453;is_in(a0)
100;150;10;21;0,1327979564666748;4,76837158203125e-07;0,09257173538208008;0;0;0;0,00478672981262207;is_in(a0)
150;225;30;24;0,7405939102172852;7,152557373046875e-07;0,3625004291534424;0;0;0;0,007788658142089844;is_in(a0)
200;300;20;1;1,2985053062438965;4,76837158203125e-07;0,4141068458557129;0;0;60;0,008248329162597656;is_in(a0)
50;75;30;22;0,11511540412902832;1,9073486328125e-06;0,07812619209289551;0;0;0;0,0040225982666015625;is_out(a0)
50;75;10;7;0,05908656120300293;4,76837158203125e-07;0,04173612594604492;0;0;0;0,0031909942626953125;is_in(a0)
200;300;30;21;1,3723258972167969;4,76837158203125e-07;0,6514675617218018;0;0;0;0,011375904083251953;is_in(a0)
50;75;10;19;0,05815625190734863;1,9073486328125e-06;0,03792142868041992;0;6;6;0,002997875213623047;Unstable
100;150;40;17;0,523576021194458;2,384185791015625e-07;0,24101638793945312;0;0;70;0,008306503295898438;is_out(a0)
100;150;10;14;0,13667082786560059;2,384185791015625e-07;0,0941004753112793;0;0;0;0,004394054412841797;is_undec(a0)
100;150;30;19;0,3513906002044678;1,9073486328125e-06;0,19578194618225098;0;0;0;0,0057256221771240234;is_in(a0)
200;300;30;3;2,0774083137512207;2,384185791015625e-07;0,9829163551330566;0;0;97;0,00983428955078125;is_out(a0)
200;300;10;16;0,6420612335205078;4,76837158203125e-07;0,22803640365600586;0;0;19;0,006829023361206055;is_out(a0)
50;75;20;0;0,10038375854492188;1,430511474609375e-06;0,06559443473815918;0;2;14;0,0030672550201416016;Unstable
250;375;30;24;;;;1;;132;0,01387333869934082;Unstable
50;75;30;20;0,24923348426818848;4,76837158203125e-07;0,08607912063598633;0;20;14;0,00389862060546875;Unstable
250;375;10;21;3,0007052421569824;4,76837158203125e-07;0,3222661018371582;0;10;30;0,009635210037231445;Unstable
200;300;40;2;6,196573972702026;2,384185791015625e-07;1,1944818496704102;0;0;113;0,009763002395629883;is_in(a0)
250;375;30;4;3,7943296432495117;2,384185791015625e-07;1,3076581954956055;0;0;0;0,011411666870117188;is_in(a0)
250;375;30;14;;;;1;;123;0,010933876037597656;Unstable
50;75;30;2;0,11590766906738281;1,430511474609375e-06;0,07774114608764648;0;0;0;0,00394439697265625;is_in(a0)
150;225;30;9;0,7349269390106201;4,76837158203125e-07;0,3793318271636963;0;0;0;0,008208751678466797;is_in(a0)
50;75;40;23;0,18267226219177246;2,384185791015625e-07;0,09744024276733398;0;2;1;0,003838062286376953;Unstable
150;225;20;14;0,5508780479431152;4,76837158203125e-07;0,2703583240509033;0;0;0;0,007150173187255859;is_out(a0)
200;300;20;12;1,3607761859893799;4,76837158203125e-07;0,8232913017272949;0;0;1;0,007731199264526367;is_out(a0)
100;150;10;16;0,13147258758544922;4,76837158203125e-07;0,0934743881225586;0;0;0;0,0044176578521728516;is_in(a0)
50;75;20;13;0,1462876796722412;4,76837158203125e-07;0,06832313537597656;0;10;5;0,0034759044647216797;Unstable
200;300;10;1;0,8298983573913574;4,76837158203125e-07;0,6357986927032471;0;0;35;0,00803375244140625;is_out(a0)
250;375;40;22;2,810213088989258;4,76837158203125e-07;1,5465199947357178;0;0;0;0,012135744094848633;is_in(a0)
200;300;30;8;4,751655101776123;4,76837158203125e-07;0,9586446285247803;0;0;94;0,009415864944458008;is_in(a0)
150;225;20;20;1,592843770980835;4,76837158203125e-07;0,6509113311767578;0;0;50;0,00660252571105957;is_out(a0)
100;150;40;12;;;;1;;84;0,006827354431152344;Unstable
250;375;30;13;;;;1;;110;0,011879682540893555;Unstable
100;150;20;19;0,5469100475311279;2,384185791015625e-07;0,16618108749389648;0;8;31;0,004990339279174805;Unstable
100;150;30;17;0,36856842041015625;2,384185791015625e-07;0,22491240501403809;0;0;0;0,00542759895324707;is_in(a0)
50;75;30;23;0,11746048927307129;2,384185791015625e-07;0,08334040641784668;0;0;18;0,0037093162536621094;is_out(a0)
150;225;40;22;1,7297272682189941;2,384185791015625e-07;0,48705220222473145;0;0;0;0,009231328964233398;is_undec(a0)
200;300;10;17;0,45129919052124023;2,384185791015625e-07;0,2501411437988281;0;0;34;0,0071756839752197266;is_out(a0)
50;75;30;9;0,2920229434967041;4,76837158203125e-07;0,08957290649414062;0;32;29;0,0037789344787597656;Unstable
100;150;40;4;1,2719049453735352;4,76837158203125e-07;0,26830625534057617;0;2;1;0,0063931941986083984;Unstable
200;300;30;24;23,150506734848022;4,76837158203125e-07;0,601193904876709;0;20;47;0,009409666061401367;Unstable
50;75;20;2;0,08771038055419922;2,384185791015625e-07;0,06421661376953125;0;0;0;0,0034623146057128906;is_in(a0)
150;225;10;2;0,3001856803894043;4,76837158203125e-07;0,1683511734008789;0;2;23;0,005670309066772461;Unstable
100;150;20;14;0,267941951751709;7,152557373046875e-07;0,17316746711730957;0;0;28;0,005318403244018555;is_out(a0)
150;225;40;5;;;;1;;77;0,008233070373535156;Unstable
150;225;30;11;0,9155476093292236;2,384185791015625e-07;0,39420509338378906;0;0;0;0,007395505905151367;is_in(a0)
200;300;40;9;;;;1;;118;0,010076045989990234;Unstable
50;75;40;16;0,1599266529083252;2,384185791015625e-07;0,10398435592651367;0;0;31;0,006762981414794922;is_out(a0)
150;225;10;4;0,28077173233032227;1,430511474609375e-06;0,17908573150634766;0;0;0;0,0059435367584228516;is_in(a0)
50;75;30;21;0,31719231605529785;2,384185791015625e-07;0,08392572402954102;0;28;21;0,003767251968383789;Unstable
200;300;10;21;0,4443638324737549;7,152557373046875e-07;0,25898313522338867;0;0;0;0,007245540618896484;is_in(a0)
150;225;40;3;;;;1;;97;0,008787155151367188;Unstable
50;75;30;5;0,3440091609954834;4,76837158203125e-07;0,08571815490722656;0;19;29;0,0037882328033447266;Unstable
200;300;10;14;0,4746968746185303;4,76837158203125e-07;0,28300905227661133;0;0;1;0,007860660552978516;is_out(a0)
150;225;10;24;0,2934560775756836;4,76837158203125e-07;0,18587589263916016;0;0;0;0,005387067794799805;is_out(a0)
200;300;20;22;0,9281907081604004;4,76837158203125e-07;0,41535258293151855;0;0;58;0,008603096008300781;is_out(a0)
150;225;40;7;;;;1;;87;0,008208274841308594;Unstable
150;225;20;11;25,3448486328125;4,76837158203125e-07;0,2821633815765381;0;119;55;0,007349967956542969;Unstable
150;225;10;18;0,3195068836212158;4,76837158203125e-07;0,17986607551574707;0;0;1;0,0058231353759765625;is_in(a0)
150;225;20;15;0,668285608291626;4,76837158203125e-07;0,29390764236450195;0;0;41;0,007273435592651367;is_in(a0)
250;375;40;17;2,5176427364349365;4,76837158203125e-07;1,1607961654663086;0;0;0;0,011864662170410156;is_in(a0)
150;225;30;12;12,129353284835815;2,384185791015625e-07;0,3781862258911133;0;29;52;0,007555484771728516;Unstable
100;150;30;16;0,40869927406311035;4,76837158203125e-07;0,22026872634887695;0;0;47;0,005797624588012695;is_in(a0)
250;375;40;9;;;;1;;141;0,012925386428833008;Unstable
150;225;30;0;0,8832411766052246;2,384185791015625e-07;0,3733656406402588;0;0;58;0,007457733154296875;is_out(a0)
50;75;30;13;0,12081265449523926;4,76837158203125e-07;0,08400225639343262;0;0;0;0,004061222076416016;is_out(a0)
100;150;10;18;0,152451753616333;7,152557373046875e-07;0,11061739921569824;0;0;1;0,004292964935302734;is_out(a0)
200;300;20;10;0,92399001121521;2,384185791015625e-07;0,41808128356933594;0;0;62;0,00779271125793457;is_out(a0)
150;225;40;23;1,2520606517791748;2,384185791015625e-07;0,483884334564209;0;0;3;0,008592367172241211;is_out(a0)
200;300;30;17;5,305241107940674;4,76837158203125e-07;0,6098055839538574;0;2;2;0,009778261184692383;Unstable
200;300;10;12;0,5274450778961182;4,76837158203125e-07;0,2574748992919922;0;2;1;0,007356405258178711;Unstable
100;150;10;7;0,1456904411315918;2,384185791015625e-07;0,10233235359191895;0;0;0;0,004330158233642578;is_in(a0)
50;75;20;4;0,09877681732177734;7,152557373046875e-07;0,0707857608795166;0;0;13;0,0033588409423828125;is_out(a0)
200;300;30;1;;;;1;;91;0,010157108306884766;Unstable
100;150;20;20;0,32072901725769043;1,811981201171875e-05;0,16874051094055176;0;2;1;0,005025386810302734;Unstable
250;375;20;17;1,6516292095184326;2,384185791015625e-07;0,6177608966827393;0;0;5;0,010280132293701172;is_in(a0)
150;225;30;19;1,6109514236450195;4,76837158203125e-07;0,38512611389160156;0;0;8;0,007792234420776367;is_in(a0)
250;375;10;16;0,7004621028900146;4,76837158203125e-07;0,35153794288635254;0;0;33;0,008106470108032227;is_out(a0)
200;300;20;23;0,8500516414642334;2,384185791015625e-07;0,4294121265411377;0;0;0;0,007344245910644531;is_in(a0)
150;225;20;18;0,49509310722351074;2,384185791015625e-07;0,2918820381164551;0;0;0;0,006724119186401367;is_in(a0)
100;150;40;16;0,4897596836090088;4,76837158203125e-07;0,277482271194458;0;0;0;0,006422281265258789;is_out(a0)
200;300;40;19;6,4935972690582275;2,384185791015625e-07;0,7924325466156006;0;2;95;0,011033296585083008;Unstable
50;75;10;13;0,05874824523925781;2,384185791015625e-07;0,041768550872802734;0;0;0;0,003315448760986328;is_in(a0)
50;75;20;22;0,0932009220123291;7,152557373046875e-07;0,06733131408691406;0;0;0;0,0036203861236572266;is_in(a0)
50;75;40;2;0,6067638397216797;4,76837158203125e-07;0,10758638381958008;0;39;18;0,00503849983215332;Unstable
50;75;20;8;0,08900737762451172;2,384185791015625e-07;0,06566357612609863;0;0;0;0,003046274185180664;is_in(a0)
150;225;10;21;0,3078763484954834;4,76837158203125e-07;0,20146822929382324;0;0;0;0,005612373352050781;is_out(a0)
50;75;40;10;3,8436098098754883;4,76837158203125e-07;0,10348868370056152;0;116;38;0,004008054733276367;Unstable
150;225;20;7;0,5579464435577393;2,384185791015625e-07;0,2951478958129883;0;0;9;0,007039546966552734;is_out(a0)
150;225;20;19;0,5436711311340332;2,384185791015625e-07;0,28279972076416016;0;0;53;0,0066411495208740234;is_in(a0)
100;150;10;11;0,21514296531677246;7,152557373046875e-07;0,1083364486694336;0;7;16;0,004534006118774414;Unstable
50;75;40;19;3,1509878635406494;4,76837158203125e-07;0,10481452941894531;0;113;34;0,00445866584777832;Unstable
100;150;20;17;0,2596616744995117;4,76837158203125e-07;0,16535019874572754;0;0;0;0,005208015441894531;is_out(a0)
200;300;20;5;6,587942838668823;4,76837158203125e-07;0,4440803527832031;0;15;66;0,008745908737182617;Unstable
100;150;20;1;0,29802393913269043;4,76837158203125e-07;0,1751549243927002;0;0;31;0,004775524139404297;is_out(a0)
250;375;10;15;0,7007849216461182;2,384185791015625e-07;0,3519144058227539;0;0;32;0,008398294448852539;is_out(a0)
200;300;10;0;1,7839362621307373;4,76837158203125e-07;0,2506122589111328;0;13;31;0,007215261459350586;Unstable
150;225;40;14;6,069587469100952;4,76837158203125e-07;0,48650622367858887;0;4;85;0,00814366340637207;Unstable
200;300;40;6;;;;1;;113;0,010508537292480469;Unstable
50;75;20;9;0,10334300994873047;2,384185791015625e-07;0,06548476219177246;0;2;2;0,003963470458984375;Unstable
250;375;10;8;1,3231098651885986;1,430511474609375e-06;0,35715746879577637;0;2;2;0,010268449783325195;Unstable
50;75;40;22;0,23705506324768066;4,76837158203125e-07;0,10897231101989746;0;8;39;0,004126548767089844;Unstable
250;375;10;9;0,652691125869751;4,76837158203125e-07;0,3571653366088867;0;0;0;0,00832986831665039;is_out(a0)
200;300;10;8;0,4643552303314209;2,384185791015625e-07;0,25530505180358887;0;0;38;0,006749868392944336;is_out(a0)
100;150;40;1;0,4608595371246338;4,76837158203125e-07;0,27890682220458984;0;0;0;0,005604267120361328;is_in(a0)
100;150;20;2;0,27431511878967285;2,384185791015625e-07;0,17185115814208984;0;0;5;0,005228757858276367;is_out(a0)
150;225;40;2;16,40189480781555;1,6689300537109375e-06;0,48485493659973145;0;16;76;0,008770942687988281;Unstable
100;150;30;2;5,63485050201416;2,384185791015625e-07;0,21871304512023926;0;73;54;0,006051301956176758;Unstable
250;375;10;2;0,7190394401550293;4,76837158203125e-07;0,34972333908081055;0;0;43;0,008626461029052734;is_in(a0)
200;300;40;5;;;;1;;131;0,010513544082641602;Unstable
50;75;20;24;0,10129070281982422;4,76837158203125e-07;0,06877279281616211;0;0;13;0,0032091140747070312;is_in(a0)
100;150;10;23;0,15310215950012207;2,384185791015625e-07;0,11015987396240234;0;0;0;0,0044782161712646484;is_in(a0)
150;225;40;0;1,0179691314697266;4,76837158203125e-07;0,504925012588501;0;0;0;0,010396003723144531;is_in(a0)
100;150;40;11;0,5250000953674316;4,76837158203125e-07;0,2703871726989746;0;0;63;0,006422758102416992;is_in(a0)
100;150;20;8;0,28622007369995117;4,76837158203125e-07;0,1748030185699463;0;0;37;0,005502462387084961;is_out(a0)
150;225;20;8;1,522456169128418;2,384185791015625e-07;0,2862677574157715;0;4;43;0,006759166717529297;Unstable
200;300;40;11;5,542856931686401;4,76837158203125e-07;0,8156442642211914;0;4;2;0,010894060134887695;Unstable
200;300;40;13;27,666210889816284;2,384185791015625e-07;0,8049445152282715;0;20;88;0,010602235794067383;Unstable
250;375;10;3;0,7266569137573242;2,384185791015625e-07;0,3547334671020508;0;0;41;0,008922100067138672;is_undec(a0)
50;75;40;21;0,7588000297546387;4,76837158203125e-07;0,1049954891204834;0;45;38;0,003969669342041016;Unstable
100;150;10;8;0,2150712013244629;4,76837158203125e-07;0,1156473159790039;0;10;23;0,004702329635620117;Unstable
250;375;10;20;0,7623915672302246;2,384185791015625e-07;0,35891079902648926;0;0;0;0,008621931076049805;is_in(a0)
150;225;20;16;12,340110778808594;4,76837158203125e-07;0,28832316398620605;0;51;53;0,007211923599243164;Unstable
100;150;30;20;0,4047689437866211;9,5367431640625e-07;0,22312688827514648;0;0;42;0,006266355514526367;is_out(a0)
250;375;30;0;2,5077149868011475;4,76837158203125e-07;0,9052720069885254;0;0;106;0,011434555053710938;is_in(a0)
200;300;20;13;2,486790657043457;2,384185791015625e-07;0,44971680641174316;0;2;1;0,008916616439819336;Unstable
250;375;20;2;9,56056022644043;4,76837158203125e-07;0,6305723190307617;0;8;61;0,010462522506713867;Unstable
150;225;40;12;;;;1;;76;0,008104324340820312;Unstable
150;225;20;13;24,77969717979431;2,384185791015625e-07;0,29071474075317383;0;85;52;0,007041454315185547;Unstable
250;375;20;14;;;;1;;74;0,011075735092163086;Unstable
100;150;20;9;0,267927885055542;4,76837158203125e-07;0,17615962028503418;0;0;0;0,005587100982666016;is_in(a0)
50;75;30;14;0,12497067451477051;1,6689300537109375e-06;0,08911895751953125;0;0;15;0,0033750534057617188;is_in(a0)
200;300;10;23;0,8048219680786133;4,76837158203125e-07;0,2617952823638916;0;4;27;0,007494926452636719;Unstable
100;150;10;19;0,15036296844482422;2,384185791015625e-07;0,10850238800048828;0;0;1;0,004696846008300781;is_out(a0)
250;375;40;11;;;;1;;172;0,014972448348999023;Unstable
50;75;40;4;0,26313352584838867;2,384185791015625e-07;0,11401867866516113;0;10;5;0,004004955291748047;Unstable
250;375;20;15;4,321735620498657;4,76837158203125e-07;0,626422643661499;0;0;87;0,011398792266845703;is_undec(a0)
150;225;10;17;0,3029482364654541;2,384185791015625e-07;0,18482279777526855;0;0;22;0,005360126495361328;is_out(a0)
250;375;40;5;;;;1;;135;0,013344287872314453;Unstable
250;375;30;6;1,9892432689666748;2,384185791015625e-07;0,9122111797332764;0;0;0;0,012157201766967773;is_out(a0)
200;300;30;16;1,6890132427215576;4,76837158203125e-07;0,5979776382446289;0;0;91;0,009825706481933594;is_out(a0)
50;75;30;10;0,12491822242736816;2,384185791015625e-07;0,08829593658447266;0;0;0;0,0035674571990966797;is_in(a0)
250;375;10;11;0,7086656093597412;2,384185791015625e-07;0,36176037788391113;0;0;2;0,009315013885498047;is_in(a0)
100;150;30;13;0,39678072929382324;4,76837158203125e-07;0,23685097694396973;0;0;0;0,005506038665771484;is_in(a0)
200;300;20;18;2,4783806800842285;4,76837158203125e-07;0,444291353225708;0;0;71;0,008613824844360352;is_out(a0)
150;225;20;1;0,5093200206756592;4,76837158203125e-07;0,29674434661865234;0;0;0;0,0075893402099609375;is_in(a0)
150;225;10;1;0,2879934310913086;4,76837158203125e-07;0,18500924110412598;0;0;22;0,006157636642456055;is_out(a0)
50;75;40;11;4,1403913497924805;2,384185791015625e-07;0,10825157165527344;0;87;33;0,004695892333984375;Unstable
100;150;30;5;1,6246190071105957;7,152557373046875e-07;0,22178292274475098;0;12;47;0,005945682525634766;Unstable
200;300;30;9;;;;1;;99;0,010666608810424805;Unstable
150;225;20;4;0,5518999099731445;2,384185791015625e-07;0,29164600372314453;0;0;1;0,006729841232299805;is_out(a0)
250;375;30;1;10,97197437286377;1,1920928955078125e-06;0,9255068302154541;0;4;2;0,011605501174926758;Unstable
250;375;30;18;2,9769351482391357;4,76837158203125e-07;0,9176597595214844;0;0;117;0,012064695358276367;is_out(a0)
50;75;20;19;0,09917020797729492;2,384185791015625e-07;0,07119274139404297;0;0;0;0,003468036651611328;is_undec(a0)
50;75;40;20;0,19566583633422852;2,384185791015625e-07;0,11039876937866211;0;2;1;0,004346370697021484;Unstable
250;375;20;4;1,6548678874969482;2,384185791015625e-07;0,6312870979309082;0;0;73;0,010435819625854492;is_out(a0)
100;150;20;12;0,25484585762023926;4,76837158203125e-07;0,17057418823242188;0;0;0;0,005706310272216797;is_out(a0)
100;150;40;0;6,9970879554748535;2,384185791015625e-07;0,28798651695251465;0;41;32;0,007142066955566406;Unstable
150;225;10;14;0,2737758159637451;4,76837158203125e-07;0,18139243125915527;0;0;0;0,005564451217651367;is_out(a0)
250;375;40;6;2,6405582427978516;7,152557373046875e-07;1,2071349620819092;0;0;0;0,013615846633911133;is_in(a0)
150;225;40;11;;;;1;;76;0,00927281379699707;Unstable
50;75;10;12;0,06347417831420898;7,152557373046875e-07;0,044907569885253906;0;0;0;0,0029647350311279297;is_out(a0)
250;375;40;12;;;;1;;150;0,013329029083251953;Unstable
50;75;20;15;0,09742021560668945;7,152557373046875e-07;0,0689382553100586;0;0;0;0,0036821365356445312;is_in(a0)
50;75;10;0;0,06806421279907227;2,384185791015625e-07;0,04373764991760254;0;0;10;0,0045773983001708984;is_out(a0)
250;375;20;0;1,3864977359771729;2,384185791015625e-07;0,624833345413208;0;0;0;0,010210990905761719;is_out(a0)
150;225;30;20;2,8353819847106934;2,384185791015625e-07;0,38780879974365234;0;2;4;0,009051799774169922;Unstable
50;75;30;7;0,1248626708984375;4,76837158203125e-07;0,08949542045593262;0;0;0;0,004035472869873047;is_in(a0)
50;75;30;18;0,15724539756774902;4,76837158203125e-07;0,09277129173278809;0;4;2;0,00402522087097168;Unstable
200;300;40;3;2,626854658126831;4,76837158203125e-07;0,8184759616851807;0;0;101;0,011602163314819336;is_out(a0)
150;225;40;6;1,0230903625488281;2,384185791015625e-07;0,49189019203186035;0;0;0;0,008939743041992188;is_in(a0)
150;225;10;12;0,29433584213256836;7,152557373046875e-07;0,18129515647888184;0;0;24;0,005980730056762695;is_out(a0)
250;375;20;13;1,2352025508880615;4,76837158203125e-07;0,6256396770477295;0;0;0;0,011150598526000977;is_in(a0)
250;375;10;4;0,703214168548584;2,384185791015625e-07;0,355832576751709;0;0;37;0,008258581161499023;is_out(a0)
200;300;20;24;0,891089677810669;7,152557373046875e-07;0,4490334987640381;0;0;0;0,008725643157958984;is_in(a0)
200;300;20;7;1,0625312328338623;4,76837158203125e-07;0,4475429058074951;0;0;66;0,008743524551391602;is_out(a0)
50;75;20;11;0,09640145301818848;2,384185791015625e-07;0,06904292106628418;0;0;0;0,003657817840576172;is_out(a0)
200;300;30;4;1,561009407043457;4,76837158203125e-07;0,6117498874664307;0;0;60;0,009690523147583008;is_out(a0)
100;150;40;20;1,37880277633667;4,76837158203125e-07;0,2753605842590332;0;2;2;0,006859540939331055;Unstable
50;75;10;21;0,061563730239868164;2,384185791015625e-07;0,04357743263244629;0;0;5;0,0028569698333740234;is_in(a0)
200;300;10;11;0,47971296310424805;4,76837158203125e-07;0,26758813858032227;0;0;1;0,007784128189086914;is_out(a0)
50;75;40;24;1,7823314666748047;4,76837158203125e-07;0,11336708068847656;0;55;28;0,004475116729736328;Unstable
150;225;10;8;0,32267212867736816;2,384185791015625e-07;0,18278908729553223;0;2;17;0,005811452865600586;Unstable
100;150;40;21;0,4754199981689453;2,384185791015625e-07;0,2747206687927246;0;0;0;0,006643056869506836;is_in(a0)
150;225;10;13;0,27649950981140137;2,384185791015625e-07;0,18213534355163574;0;0;3;0,005455970764160156;is_out(a0)
150;225;10;23;0,28632354736328125;4,76837158203125e-07;0,1815783977508545;0;0;18;0,0055162906646728516;is_in(a0)
200;300;20;14;0,9659416675567627;4,76837158203125e-07;0,43169069290161133;0;0;62;0,008200645446777344;is_out(a0)
50;75;10;1;0,06819295883178711;4,76837158203125e-07;0,04700779914855957;0;0;0;0,0033304691314697266;is_out(a0)
50;75;10;24;0,08113718032836914;7,152557373046875e-07;0,050644636154174805;0;0;6;0,004584789276123047;is_undec(a0)
150;225;20;9;1,41593599319458;4,76837158203125e-07;0,3003716468811035;0;4;3;0,012024402618408203;Unstable
200;300;30;23;1,6412036418914795;4,76837158203125e-07;0,6051218509674072;0;0;80;0,00949549674987793;is_in(a0)
50;75;30;17;0,1287238597869873;7,152557373046875e-07;0,0893247127532959;0;0;7;0,0032842159271240234;is_out(a0)
100;150;20;15;1,4150893688201904;7,152557373046875e-07;0,17139983177185059;0;38;36;0,005543708801269531;Unstable
250;375;10;22;0,7660002708435059;2,384185791015625e-07;0,3581068515777588;0;0;0;0,008809804916381836;is_in(a0)
100;150;10;12;0,15663743019104004;4,76837158203125e-07;0,10933256149291992;0;0;22;0,0042247772216796875;is_out(a0)
200;300;40;18;;;;1;;137;0,010943412780761719;Unstable
150;225;10;16;0,27915406227111816;4,76837158203125e-07;0,18440937995910645;0;0;0;0,0075626373291015625;is_out(a0)
100;150;40;7;1,1831202507019043;2,384185791015625e-07;0,2725799083709717;0;2;1;0,006512165069580078;Unstable
50;75;40;3;0,15279674530029297;4,76837158203125e-07;0,11030268669128418;0;0;0;0,004185914993286133;is_out(a0)
250;375;20;5;2,338438034057617;1,6689300537109375e-06;0,634321928024292;0;2;1;0,01131892204284668;Unstable
250;375;10;23;2,6521191596984863;2,384185791015625e-07;0,3688807487487793;0;12;22;0,008717536926269531;Unstable
150;225;10;7;0,2916290760040283;2,384185791015625e-07;0,18419480323791504;0;0;1;0,005495548248291016;is_out(a0)
100;150;10;0;0,17642617225646973;2,384185791015625e-07;0,10952925682067871;0;0;8;0,0044536590576171875;is_out(a0)
250;375;20;7;1,3166992664337158;1,430511474609375e-06;0,6290302276611328;0;0;0;0,010254621505737305;is_in(a0)
100;150;10;3;0,14870786666870117;2,384185791015625e-07;0,10834884643554688;0;0;0;0,004373311996459961;is_in(a0)
100;150;10;2;0,15496563911437988;4,76837158203125e-07;0,1099858283996582;0;0;1;0,004975557327270508;is_in(a0)
50;75;30;4;0,12809205055236816;4,76837158203125e-07;0,09047746658325195;0;0;1;0,003708362579345703;is_out(a0)
200;300;20;4;;;;1;;54;0,01000833511352539;Unstable
100;150;40;24;2,645197868347168;4,76837158203125e-07;0,2740340232849121;0;8;58;0,007245302200317383;Unstable
250;375;30;8;;;;1;;101;0,012098550796508789;Unstable
100;150;30;14;0,46144986152648926;2,384185791015625e-07;0,2221364974975586;0;0;42;0,005741119384765625;is_in(a0)
150;225;30;2;33,74278020858765;4,76837158203125e-07;0,390606164932251;0;67;78;0,008346319198608398;Unstable
50;75;10;15;0,06085968017578125;7,152557373046875e-07;0,04292464256286621;0;0;6;0,0026645660400390625;is_out(a0)
250;375;20;10;5,576680660247803;2,384185791015625e-07;0,6356816291809082;0;4;83;0,010265827178955078;Unstable
150;225;40;24;42,10857677459717;4,76837158203125e-07;0,4883992671966553;0;57;72;0,008518218994140625;Unstable
200;300;40;7;;;;1;;113;0,011390447616577148;Unstable
200;300;20;17;2,5623085498809814;2,384185791015625e-07;0,45775890350341797;0;4;2;0,009006023406982422;Unstable
50;75;30;16;0,14744257926940918;4,76837158203125e-07;0,0946202278137207;0;2;1;0,004103899002075195;Unstable
150;225;30;7;0,7521722316741943;4,76837158203125e-07;0,38831591606140137;0;0;0;0,008280754089355469;is_in(a0)
50;75;10;3;0,06467914581298828;7,152557373046875e-07;0,04604220390319824;0;0;0;0,0032851696014404297;is_in(a0)
250;375;30;17;1,9214668273925781;2,384185791015625e-07;0,9154512882232666;0;0;0;0,012331724166870117;is_in(a0)
50;75;40;8;0,15673279762268066;7,152557373046875e-07;0,10891985893249512;0;0;1;0,003450632095336914;is_out(a0)
100;150;30;15;13,128369569778442;4,76837158203125e-07;0,22642898559570312;0;118;61;0,005868434906005859;Unstable
200;300;40;23;1,6996901035308838;4,76837158203125e-07;0,8180704116821289;0;0;0;0,01112055778503418;is_in(a0)
150;225;20;24;0,5158126354217529;7,152557373046875e-07;0,29418206214904785;0;0;0;0,00742340087890625;is_in(a0)
150;225;10;9;0,3068702220916748;4,76837158203125e-07;0,18278837203979492;0;0;24;0,005733966827392578;is_out(a0)
200;300;10;24;0,45235538482666016;2,384185791015625e-07;0,26563096046447754;0;0;0;0,007459878921508789;is_in(a0)
250;375;30;2;2,01637864112854;4,76837158203125e-07;0,9299876689910889;0;0;0;0,012364625930786133;is_in(a0)
250;375;10;19;0,689213752746582;2,384185791015625e-07;0,3564126491546631;0;0;35;0,008314132690429688;is_out(a0)
100;150;40;10;0,9239537715911865;2,384185791015625e-07;0,27493834495544434;0;4;64;0,006381511688232422;Unstable
100;150;40;23;0,4823024272918701;4,76837158203125e-07;0,2782857418060303;0;0;0;0,006600618362426758;is_in(a0)
200;300;10;6;1,2399120330810547;4,76837158203125e-07;0,2842681407928467;0;17;24;0,007720947265625;Unstable
