Arguments;Attacks;PercentageIncomplete;Index;Runtime;GroundingTime;Timeout;NrRelevant;NrReachable;StabilityTime;StabilityStatus
200;400;30;8;16,808799266815186;10,393257141113281;0;6;149;0,04887890815734863;Unstable
200;400;30;9;12,922379493713379;9,609549045562744;0;0;154;0,04833674430847168;is_in(a0)
200;400;35;0;18,956547260284424;12,26582956314087;0;2;1;0,04215097427368164;Unstable
200;400;35;1;25,857122659683228;19,098493099212646;0;2;180;0,05298256874084473;Unstable
200;400;35;2;22,169995069503784;15,458024978637695;0;3;183;0,07245349884033203;Unstable
200;400;35;3;19,238131761550903;15,338564157485962;0;0;171;0,052954912185668945;is_in(a0)
200;400;35;4;20,248297929763794;18,006702184677124;0;0;0;0,05336284637451172;is_in(a0)
200;400;35;4;;;1;;1;0,07328104972839355;Unstable
200;400;35;6;39,08188581466675;37,18340992927551;0;0;0;0,30164408683776855;is_out(a0)
200;400;35;7;26,124675512313843;19,35655641555786;0;9;176;0,10094857215881348;Unstable
200;400;35;8;29,828480005264282;22,33081340789795;0;0;180;0,10415339469909668;Unstable
200;400;35;9;32,438170433044434;25,309319257736206;0;0;179;0,10965657234191895;Unstable
200;400;40;0;35,2965829372406;30,365813493728638;0;0;192;0,08208084106445312;is_out(a0)
200;400;40;1;34,40914583206177;27,095017433166504;0;4;198;0,2998621463775635;Unstable
200;400;40;2;31,726237058639526;26,20407509803772;0;0;173;0,1182255744934082;is_out(a0)
200;400;40;3;33,52932024002075;26,21166491508484;0;3;173;0,10486435890197754;Unstable
200;400;40;4;34,2418897151947;26,86071228981018;0;0;191;0,12314701080322266;Unstable
200;400;40;5;33,04372572898865;26,286930322647095;0;0;210;0,09678792953491211;Unstable
200;400;40;6;35,451425313949585;28,343099117279053;0;0;190;0,5407137870788574;Unstable
200;400;40;7;34,79565620422363;27,701295852661133;0;0;191;0,09485697746276855;Unstable
200;400;40;8;43,433754444122314;36,683934450149536;0;2;3;2,1948082447052;Unstable
200;400;40;9;33,09931778907776;27,409107446670532;0;0;202;0,14423441886901855;is_out(a0)
200;400;5;0;3,917475938796997;3,664606809616089;0;0;0;0,10496377944946289;is_in(a0)
200;400;5;1;4,3689799308776855;4,13496732711792;0;0;0;0,09308910369873047;is_out(a0)
200;400;5;2;6,678356170654297;4,493578195571899;0;34;28;0,12811660766601562;Unstable
200;400;5;3;4,768283128738403;4,193658351898193;0;2;27;0,09378290176391602;Unstable
200;400;5;4;4,870159149169922;3,983332633972168;0;9;23;0,08522605895996094;Unstable
200;400;5;5;4,503067970275879;4,078966379165649;0;2;25;0,0798032283782959;Unstable
200;400;5;6;4,154886722564697;3,9183199405670166;0;0;0;0,06954550743103027;is_in(a0)
200;400;5;7;3,971759557723999;3,718360185623169;0;0;29;0,043962955474853516;is_out(a0)
200;400;5;8;3,8726372718811035;3,5944032669067383;0;0;24;0,048920631408691406;is_out(a0)
200;400;5;9;4,021870136260986;3,401395320892334;0;6;27;0,0563197135925293;Unstable
250;250;10;0;5,99597430229187;5,748351335525513;0;0;1;0,04815363883972168;is_out(a0)
250;250;10;1;5,971662998199463;5,744210958480835;0;0;0;0,04727673530578613;is_in(a0)
250;250;10;2;6,083539247512817;5,787227392196655;0;0;0;0,057158470153808594;is_out(a0)
250;250;10;3;6,172468423843384;5,882272481918335;0;0;1;0,040068864822387695;is_in(a0)
250;250;10;4;7,447159767150879;7,173757076263428;0;0;1;0,03924965858459473;is_out(a0)
250;250;10;5;5,337935447692871;5,069945573806763;0;0;0;0,04261064529418945;is_out(a0)
250;250;10;6;5,515848159790039;5,239644289016724;0;0;2;0,04188823699951172;is_in(a0)
250;250;10;7;5,6944146156311035;5,447904586791992;0;0;0;0,04768514633178711;is_out(a0)
250;250;10;8;5,987116813659668;5,713513612747192;0;0;0;0,05563235282897949;is_in(a0)
250;250;10;9;5,42391300201416;5,177927732467651;0;0;0;0,04552960395812988;is_in(a0)
250;250;15;0;11,818700790405273;9,82217001914978;0;8;6;0,04705500602722168;Unstable
250;250;15;1;10,021636962890625;9,009722709655762;0;2;7;0,053375244140625;Unstable
250;250;15;2;7,012388467788696;6,6035826206207275;0;0;0;0,05828237533569336;is_in(a0)
250;250;15;3;7,537159204483032;7,166402578353882;0;0;0;0,04505777359008789;is_in(a0)
250;250;15;4;7,620774269104004;7,159785985946655;0;0;1;0,046051025390625;is_out(a0)
250;250;15;5;8,418159484863281;7,96826696395874;0;0;9;0,055852651596069336;is_out(a0)
250;250;15;6;8,086057901382446;7,742806434631348;0;0;0;0,049481868743896484;is_in(a0)
250;250;15;7;8,42235255241394;8,010077953338623;0;0;0;0,05523967742919922;is_in(a0)
250;250;15;8;10,251548767089844;9,395547151565552;0;2;5;0,0485537052154541;is_out(a0)
250;250;15;9;7,791482210159302;7,399918556213379;0;0;0;0,0481107234954834;is_out(a0)
250;250;20;0;11,614031076431274;11,080135822296143;0;0;0;0,051848649978637695;is_in(a0)
250;250;20;1;10,86146068572998;10,315009832382202;0;0;0;0,07320094108581543;is_in(a0)
250;250;20;2;13,364342212677002;10,509433507919312;0;4;2;0,053507328033447266;Unstable
250;250;20;3;11,135371446609497;10,46663212776184;0;0;1;0,05865073204040527;is_out(a0)
250;250;20;4;14,691018104553223;14,172329664230347;0;0;0;0,06342911720275879;is_in(a0)
250;250;20;5;12,406274795532227;11,727161884307861;0;0;6;0,08937406539916992;is_in(a0)
250;250;20;6;12,67129397392273;10,736679553985596;0;4;2;0,07493448257446289;Unstable
250;250;20;7;15,512812376022339;13,463071823120117;0;2;21;0,06780338287353516;Unstable
250;250;20;8;14,177935123443604;12,124533653259277;0;2;10;0,0715031623840332;Unstable
250;250;20;9;20,82427668571472;17,800458431243896;0;6;8;0,05284285545349121;Unstable
250;250;25;0;15,04221796989441;13,873230695724487;0;0;1;0,07888984680175781;is_in(a0)
250;250;25;1;12,428295135498047;11,827316045761108;0;0;0;0,0709228515625;is_out(a0)
250;250;25;2;14,023963212966919;13,38680624961853;0;0;0;0,47193002700805664;is_out(a0)
250;250;25;3;13,3736093044281;12,709821939468384;0;0;0;0,04686450958251953;is_in(a0)
250;250;25;4;15,913166761398315;15,216247320175171;0;0;0;0,0608525276184082;is_in(a0)
250;250;25;5;19,850083827972412;14,240594863891602;0;8;26;0,07203483581542969;Unstable
250;250;25;6;17,388018369674683;16,75974440574646;0;0;0;0,06412720680236816;is_in(a0)
250;250;25;7;15,458222389221191;14,562650203704834;0;0;1;0,09978103637695312;is_out(a0)
250;250;25;8;20,901119709014893;15,246920108795166;0;13;7;0,06448698043823242;Unstable
250;250;25;9;16,692039012908936;12,760040283203125;0;4;2;0,07538986206054688;Unstable
250;250;30;0;15,83314061164856;15,085721492767334;0;0;0;0,10783147811889648;is_in(a0)
250;250;30;1;18,224079608917236;17,441911458969116;0;0;0;0,07355976104736328;is_out(a0)
250;250;30;2;25,668834686279297;19,617364168167114;0;8;8;0,07878994941711426;Unstable
250;250;30;3;19,917852878570557;19,075661659240723;0;0;0;0,09146738052368164;is_in(a0)
250;250;30;4;23,31179118156433;17,583279371261597;0;9;4;0,08676815032958984;Unstable
250;250;30;5;21,483269214630127;20,2775137424469;0;0;4;0,07359766960144043;is_out(a0)
250;250;30;6;23,422963619232178;18,075207233428955;0;2;1;0,07595944404602051;Unstable
250;250;30;7;22,646970748901367;16,81846809387207;0;4;3;0,10299873352050781;Unstable
250;250;30;8;16,703618049621582;15,99440050125122;0;0;0;0,07300448417663574;is_in(a0)
250;250;30;9;24,38620901107788;23,616376876831055;0;0;0;0,13328027725219727;is_in(a0)
250;250;35;0;23,663856267929077;22,543458938598633;0;0;0;0,07989001274108887;is_in(a0)
250;250;35;1;22,822973012924194;21,823594093322754;0;0;0;0,11769938468933105;is_in(a0)
250;250;35;2;24,29066753387451;22,67675542831421;0;0;38;0,08377528190612793;is_out(a0)
250;250;35;3;27,785411834716797;21,791789054870605;0;0;33;0,09381222724914551;is_in(a0)
250;250;35;4;22,731295824050903;21,868340492248535;0;0;0;0,08178114891052246;is_in(a0)
250;250;35;5;29,4224693775177;24,747336626052856;0;2;1;0,09312605857849121;Unstable
250;250;35;6;31,841657400131226;25,896186590194702;0;2;10;0,11236071586608887;Unstable
250;250;35;7;26,315611124038696;25,439479112625122;0;0;0;0,10036349296569824;is_in(a0)
250;250;35;8;33,588783502578735;27,59371304512024;0;7;10;0,0961458683013916;Unstable
250;250;35;9;26,69423270225525;25,163989782333374;0;0;0;0,11519503593444824;is_out(a0)
250;250;40;0;29,87619376182556;27,158040523529053;0;0;7;0,10509133338928223;is_out(a0)
250;250;40;1;32,71980667114258;26,62857937812805;0;0;78;0,1307048797607422;Unstable
250;250;40;2;34,550272703170776;27,723416566848755;0;2;46;0,10901331901550293;Unstable
250;250;40;3;27,187225580215454;25,841699838638306;0;0;0;0,15689873695373535;is_in(a0)
250;250;40;4;31,120309829711914;24,907954216003418;0;2;22;0,11221814155578613;Unstable
250;250;40;5;29,27055811882019;26,526515245437622;0;0;1;0,13876056671142578;is_in(a0)
250;250;40;6;32,17020606994629;25,403567790985107;0;6;6;0,1238250732421875;Unstable
250;250;40;7;24,564029693603516;23,518420696258545;0;0;0;0,10479092597961426;is_in(a0)
250;250;40;8;29,858487367630005;23,803606271743774;0;2;2;0,10054421424865723;Unstable
250;250;40;9;26,063414335250854;24,238139867782593;0;0;10;0,08188128471374512;is_out(a0)
250;250;5;0;3,0570290088653564;2,894515037536621;0;0;2;0,09798860549926758;is_in(a0)
250;250;5;1;3,2175004482269287;3,0754032135009766;0;0;0;0,07776880264282227;is_out(a0)
250;250;5;2;3,224081039428711;3,0855157375335693;0;0;0;0,07351064682006836;is_in(a0)
250;250;5;3;3,482914924621582;3,3344266414642334;0;0;0;0,06429243087768555;is_in(a0)
250;250;5;4;5,218785524368286;5,087820053100586;0;0;0;0,06655001640319824;is_out(a0)
250;250;5;5;3,2210161685943604;3,0806844234466553;0;0;0;0,07001399993896484;is_out(a0)
250;250;5;6;3,27675199508667;3,148676872253418;0;0;0;0,07166314125061035;is_in(a0)
250;250;5;7;3,248969554901123;3,1197829246520996;0;0;0;0,05996394157409668;is_in(a0)
250;250;5;8;3,3785555362701416;3,2318062782287598;0;0;0;0,05199432373046875;is_out(a0)
250;250;5;9;3,536266565322876;3,3836510181427;0;0;3;0,06909394264221191;is_in(a0)
250;375;10;0;13,061450004577637;12,629497289657593;0;0;0;0,09983229637145996;is_in(a0)
250;375;10;1;10,95955491065979;10,510964393615723;0;0;0;0,09315204620361328;is_out(a0)
250;375;10;2;10,626714706420898;10,098186254501343;0;0;0;0,09101462364196777;is_in(a0)
250;375;10;3;12,84019947052002;12,373425483703613;0;0;0;0,08318591117858887;is_in(a0)
250;375;10;4;12,263103723526001;11,456114768981934;0;0;43;0,10269975662231445;is_out(a0)
250;375;10;5;16,330828428268433;10,856593608856201;0;24;42;0,12302756309509277;Unstable
250;375;10;6;12,884958744049072;12,385557174682617;0;0;0;0,08635711669921875;is_in(a0)
250;375;10;7;11,542194366455078;11,059250831604004;0;0;0;0,11924290657043457;is_in(a0)
250;375;10;8;13,38575530052185;12,780189514160156;0;0;25;0,08524703979492188;is_out(a0)
250;375;10;9;11,614438533782959;11,046284914016724;0;0;38;0,10343265533447266;is_out(a0)
250;375;15;0;16,113770961761475;15,36985182762146;0;0;0;0,10636425018310547;is_in(a0)
250;375;15;1;22,67300844192505;16,936057329177856;0;10;60;0,10356473922729492;Unstable
250;375;15;2;18,149780988693237;16,246814012527466;0;2;2;0,12157917022705078;is_in(a0)
250;375;15;3;20,06441831588745;19,147498607635498;0;0;19;0,10167646408081055;is_out(a0)
250;375;15;4;19,815509557724;19,041129112243652;0;0;0;0,1320507526397705;is_out(a0)
250;375;15;5;18,697713375091553;17,74046778678894;0;0;48;0,11644172668457031;is_undec(a0)
250;375;15;6;21,706339836120605;20,78467845916748;0;0;50;0,12590980529785156;is_out(a0)
250;375;15;7;21,888028860092163;21,021993160247803;0;0;0;0,1303403377532959;is_in(a0)
250;375;15;8;19,336822271347046;18,597513914108276;0;0;0;0,1206822395324707;is_out(a0)
250;375;15;9;20,71762180328369;19,772258520126343;0;0;55;0,13324427604675293;is_out(a0)
250;375;20;0;34,3947229385376;28,264573574066162;0;2;70;0,12132024765014648;Unstable
250;375;20;1;35,78814721107483;29,71160316467285;0;6;77;0,17206382751464844;Unstable
250;375;20;2;28,12613034248352;26,583783864974976;0;0;85;0,13309407234191895;is_in(a0)
250;375;20;3;29,207191705703735;24,52036952972412;0;2;63;0,12414312362670898;Unstable
250;375;20;4;38,95267724990845;32,47280764579773;0;2;72;0,12698793411254883;Unstable
250;375;20;5;30,749542236328125;28,96985101699829;0;0;75;0,1270287036895752;is_out(a0)
250;375;20;6;31,802093505859375;25,84700322151184;0;2;74;0,1170501708984375;is_out(a0)
250;375;20;7;26,843452215194702;25,85489511489868;0;0;0;0,1378633975982666;is_in(a0)
250;375;20;8;26,748239278793335;25,168590545654297;0;0;64;0,1260690689086914;is_in(a0)
250;375;20;9;27,495588541030884;26,458224534988403;0;0;0;0,14490890502929688;is_in(a0)
250;375;25;0;33,867772340774536;32,39976954460144;0;0;0;0,15605592727661133;is_in(a0)
250;375;25;1;39,83281874656677;33,49763870239258;0;5;107;0,17874646186828613;Unstable
250;375;25;2;35,80059599876404;33,80709505081177;0;0;74;0,12929797172546387;is_out(a0)
250;375;25;3;43,273627042770386;37,0118088722229;0;5;77;0,19808244705200195;Unstable
250;375;25;4;33,21620297431946;31,994441986083984;0;0;0;0,13598322868347168;is_in(a0)
250;375;25;5;35,58571171760559;31,94599962234497;0;0;0;0,14594697952270508;is_in(a0)
250;375;25;6;36,721742153167725;35,20136570930481;0;0;0;0,1330113410949707;is_in(a0)
250;375;25;7;42,02850556373596;34,96520447731018;0;2;86;0,15121912956237793;Unstable
250;375;25;8;32,90076184272766;31,720732927322388;0;0;0;0,14354467391967773;is_in(a0)
250;375;25;9;37,52960443496704;31,161000728607178;0;2;92;0,1568922996520996;Unstable
250;375;30;0;43,371150970458984;41,605995416641235;0;0;0;0,16303300857543945;is_in(a0)
250;375;30;1;53,68009614944458;46,71219992637634;0;0;102;0,17365407943725586;Unstable
250;375;30;2;49,94832372665405;43,28035879135132;0;2;1;0,15319180488586426;Unstable
250;375;30;3;46,9501519203186;45,15588116645813;0;0;0;0,17245149612426758;is_in(a0)
250;375;30;4;47,406728982925415;43,537272453308105;0;0;115;0,20735740661621094;is_out(a0)
250;375;30;5;53,57621502876282;46,4524564743042;0;8;111;0,16261720657348633;Unstable
250;375;30;5;;;1;;105;0,16920232772827148;Unstable
250;375;30;7;51,01583409309387;49,382816791534424;0;0;0;0,16600990295410156;is_in(a0)
250;375;30;8;58,226582765579224;52,69493055343628;0;0;98;0,17579102516174316;is_in(a0)
250;375;30;9;48,09852838516235;41,458699226379395;0;0;107;0,1632537841796875;is_in(a0)
250;375;35;0;52,56001305580139;47,092069149017334;0;0;123;0,20729732513427734;is_out(a0)
250;375;35;1;56,948132276535034;49,18336200714111;0;4;130;0,19347238540649414;Unstable
250;375;35;2;54,5533766746521;47,496899366378784;0;2;1;0,16509270668029785;Unstable
250;375;35;3;54,896931171417236;52,917975664138794;0;0;0;0,15862083435058594;is_out(a0)
250;375;35;4;53,31075096130371;46,29757046699524;0;3;137;0,18359041213989258;Unstable
250;375;35;5;55,03260922431946;50,431177616119385;0;0;117;0,16225194931030273;is_out(a0)
250;375;35;6;55,71634340286255;48,94673681259155;0;0;6;0,15509653091430664;Unstable
250;375;35;7;50,1115186214447;48,20075988769531;0;0;0;0,18922829627990723;is_in(a0)
250;375;35;8;59,971208810806274;53,10661029815674;0;5;135;0,18665456771850586;Unstable
250;375;35;9;56,66154074668884;49,515856981277466;0;2;2;0,16875338554382324;Unstable
250;375;35;9;;;1;;180;0,23851442337036133;Unstable
250;375;35;9;;;1;;124;0,21227550506591797;Unstable
250;375;35;9;;;1;;156;0,2259366512298584;Unstable
250;375;35;9;;;1;;172;0,21103453636169434;is_in(a0)
250;375;35;9;;;1;;146;0,21088838577270508;Unstable
250;375;35;9;;;1;;0;0,243668794631958;is_in(a0)
250;375;35;9;;;1;;155;0,19220829010009766;is_out(a0)
250;375;35;9;;;1;;0;0,21817398071289062;is_in(a0)
250;375;35;9;;;1;;0;0,21027302742004395;is_in(a0)
250;375;35;9;;;1;;0;0,18000006675720215;is_out(a0)
250;375;5;0;9,88027548789978;9,612154006958008;0;0;0;0,1996462345123291;is_out(a0)
250;375;5;1;9,756911993026733;9,485071420669556;0;0;0;3,7204055786132812;is_in(a0)
250;375;5;2;11,584396123886108;11,303473949432373;0;0;0;0,19146299362182617;is_in(a0)
250;375;5;3;9,870650291442871;9,598787307739258;0;0;0;0,16556334495544434;is_out(a0)
250;375;5;4;9,105152130126953;8,810232400894165;0;0;12;0,14323878288269043;is_out(a0)
250;375;5;5;8,494963884353638;8,182245016098022;0;0;21;0,12401938438415527;is_in(a0)
250;375;5;6;8,2775239944458;7,9176716804504395;0;2;2;0,11565446853637695;Unstable
250;375;5;7;9,019509315490723;8,722660064697266;0;0;0;0,11978912353515625;is_in(a0)
250;375;5;8;9,067209005355835;8,787766933441162;0;0;0;0,11508512496948242;is_out(a0)
250;375;5;9;9,033483266830444;8,72739553451538;0;0;25;0,1280829906463623;is_in(a0)
250;500;10;0;35,15037417411804;28,304197072982788;0;4;58;0,1574113368988037;Unstable
250;500;10;1;29,122150182724;28,284839630126953;0;0;0;0,185760498046875;is_out(a0)
250;500;10;2;27,633611917495728;26,586766481399536;0;0;1;0,25930261611938477;is_out(a0)
250;500;10;3;29,297465324401855;28,445727825164795;0;0;0;0,1923511028289795;is_in(a0)
250;500;10;4;30,66929340362549;29,692463159561157;0;0;60;0,1677532196044922;is_out(a0)
250;500;10;5;27,623743772506714;26,8299081325531;0;0;0;0,22020745277404785;is_in(a0)
250;500;10;6;30,581825494766235;29,692468404769897;0;0;50;0,22646474838256836;is_out(a0)
250;500;10;7;36,669827938079834;30,968674421310425;0;10;59;0,2404160499572754;Unstable
250;500;10;8;30,355281829833984;29,547974348068237;0;0;0;0,18340635299682617;is_in(a0)
250;500;10;9;32,0884895324707;27,685588121414185;0;2;55;0,21012067794799805;Unstable
250;500;15;0;52,24222207069397;50,455196380615234;0;0;85;0,24098968505859375;is_out(a0)
250;500;15;1;44,310014963150024;43,10077404975891;0;0;0;0,23569035530090332;is_in(a0)
250;500;15;2;47,55698490142822;45,76089692115784;0;0;81;0,20231413841247559;is_in(a0)
250;500;15;3;45,23059892654419;39,038148164749146;0;2;90;0,26140379905700684;Unstable
250;500;15;4;47,548097372055054;45,408631801605225;0;0;102;0,2617363929748535;is_out(a0)
250;500;15;5;41,51738953590393;39,87694835662842;0;0;89;0,2070159912109375;is_out(a0)
250;500;15;6;40,9195990562439;39,78604221343994;0;0;0;0,2299182415008545;is_out(a0)
250;500;15;7;49,33933925628662;48,192142486572266;0;0;0;0,30275821685791016;is_in(a0)
250;500;15;8;45,829379081726074;39,70817303657532;0;2;84;0,24749326705932617;Unstable
250;500;15;9;50,9340705871582;44,739434003829956;0;4;86;0,2946758270263672;Unstable
250;500;15;9;;;1;;115;0,33300304412841797;Unstable
250;500;15;9;;;1;;120;0,25295424461364746;Unstable
250;500;15;9;;;1;;103;0,2856135368347168;is_out(a0)
250;500;15;9;;;1;;124;0,27389955520629883;is_in(a0)
250;500;15;9;;;1;;127;0,24913978576660156;Unstable
250;500;15;9;;;1;;1;0,28668904304504395;Unstable
250;500;15;9;;;1;;118;0,2836332321166992;Unstable
250;500;15;9;;;1;;0;0,27883458137512207;is_in(a0)
250;500;15;9;;;1;;110;0,3857147693634033;is_out(a0)
250;500;15;9;;;1;;0;0,30918431282043457;is_in(a0)
250;500;15;9;;;1;;155;0,2846205234527588;Unstable
250;500;15;9;;;1;;143;0,284151554107666;is_out(a0)
250;500;15;9;;;1;;143;0,2976682186126709;Unstable
250;500;15;9;;;1;;156;0,41127824783325195;Unstable
250;500;15;9;;;1;;2;0,35406494140625;is_in(a0)
250;500;15;9;;;1;;155;0,3585944175720215;Unstable
250;500;15;9;;;1;;2;0,4048440456390381;Unstable
250;500;15;9;;;1;;145;0,3681671619415283;Unstable
250;500;15;9;;;1;;145;0,34039926528930664;Unstable
250;500;15;9;;;1;;166;0,38039731979370117;Unstable
250;500;15;9;;;1;;174;0,37552380561828613;Unstable
250;500;15;9;;;1;;194;0,5595123767852783;Unstable
250;500;15;9;;;1;;161;0,4460606575012207;Unstable
250;500;15;9;;;1;;190;0,4159252643585205;Unstable
250;500;15;9;;;1;;186;0,4533407688140869;Unstable
250;500;15;9;;;1;;0;0,3841855525970459;is_in(a0)
250;500;15;9;;;1;;0;0,4039790630340576;is_in(a0)
250;500;15;9;;;1;;195;0,440765380859375;is_out(a0)
250;500;15;9;;;1;;183;0,37277674674987793;Unstable
250;500;15;9;;;1;;188;0,3987874984741211;Unstable
250;500;15;9;;;1;;193;0,5192883014678955;Unstable
250;500;15;9;;;1;;1;0,5757274627685547;Unstable
250;500;15;9;;;1;;210;0,4457082748413086;Unstable
250;500;15;9;;;1;;220;0,6140508651733398;Unstable
250;500;15;9;;;1;;0;0,5336267948150635;is_in(a0)
250;500;15;9;;;1;;216;0,4138615131378174;Unstable
250;500;15;9;;;1;;203;0,6649279594421387;Unstable
250;500;15;9;;;1;;204;0,5090081691741943;Unstable
250;500;15;9;;;1;;203;0,5017600059509277;is_out(a0)
250;500;15;9;;;1;;211;0,44819116592407227;Unstable
250;500;15;9;;;1;;242;0,5270459651947021;Unstable
250;500;15;9;;;1;;240;0,4756333827972412;Unstable
250;500;15;9;;;1;;260;0,6053171157836914;is_in(a0)
250;500;15;9;;;1;;247;0,661808967590332;Unstable
250;500;15;9;;;1;;235;0,5575535297393799;Unstable
250;500;15;9;;;1;;0;0,6160686016082764;is_in(a0)
250;500;15;9;;;1;;238;2,0056018829345703;Unstable
250;500;15;9;;;1;;1;0,9057683944702148;Unstable
250;500;15;9;;;1;;246;0,813499927520752;is_out(a0)
250;500;15;9;;;1;;1;0,8895025253295898;Unstable
250;500;5;0;31,990200996398926;31,47874689102173;0;0;26;0,45336198806762695;is_out(a0)
250;500;5;1;29,141489267349243;28,397830486297607;0;0;33;0,6384615898132324;is_out(a0)
250;500;5;2;26,44553017616272;25,951743602752686;0;0;31;0,3480870723724365;is_out(a0)
250;500;5;3;30,978975296020508;30,31005859375;0;2;31;0,4129951000213623;Unstable
250;500;5;4;27,042108297348022;26,511788845062256;0;0;31;0,44126343727111816;is_out(a0)
250;500;5;5;26,734736680984497;26,285630226135254;0;0;0;0,390425443649292;is_in(a0)
250;500;5;6;30,727988719940186;30,230504035949707;0;0;30;0,3719336986541748;is_in(a0)
250;500;5;7;28,768896341323853;27,920289039611816;0;0;29;0,38872528076171875;is_in(a0)
250;500;5;8;26,015968561172485;25,240283489227295;0;0;29;0,4061710834503174;is_in(a0)
250;500;5;9;27,639335870742798;27,14560294151306;0;0;31;0,42061662673950195;is_out(a0)
50;100;10;0;2,3513824939727783;2,254415512084961;0;0;0;0,08804821968078613;is_in(a0)
50;100;10;1;2,2256789207458496;2,1347126960754395;0;0;12;0,06017661094665527;is_undec(a0)
50;100;10;2;2,2537827491760254;2,173031806945801;0;0;11;0,052404165267944336;is_out(a0)
50;100;10;3;2,030890941619873;1,9367589950561523;0;4;13;0,061788320541381836;Unstable
50;100;10;4;1,8909132480621338;1,8112952709197998;0;0;0;0,05554556846618652;is_out(a0)
50;100;10;5;1,6895475387573242;1,61191987991333;0;0;10;0,04413175582885742;is_out(a0)
50;100;10;6;1,73189115524292;1,6404953002929688;0;12;11;0,04203653335571289;Unstable
50;100;10;7;2,1025495529174805;2,0235605239868164;0;2;12;0,03934884071350098;Unstable
50;100;10;8;1,9524784088134766;1,8455703258514404;0;10;14;0,054375410079956055;Unstable
50;100;10;9;1,7668089866638184;1,6899888515472412;0;0;0;0,05034899711608887;is_out(a0)
50;100;15;0;2,5369203090667725;2,3790383338928223;0;10;13;0,04802227020263672;Unstable
50;100;15;1;2,4467532634735107;2,184248208999634;0;29;21;0,04388117790222168;Unstable
50;100;15;2;2,5782155990600586;2,4144787788391113;0;8;20;0,03945565223693848;Unstable
50;100;15;3;2,346646308898926;2,2187979221343994;0;10;15;0,030635356903076172;Unstable
50;100;15;4;2,9271817207336426;2,760991096496582;0;14;19;0,03476738929748535;Unstable
50;100;15;5;4,358808755874634;4,24826717376709;0;2;19;0,035215139389038086;Unstable
50;100;15;6;2,4841413497924805;2,33927059173584;0;2;18;0,03888893127441406;Unstable
50;100;15;7;2,4483895301818848;2,3443915843963623;0;0;16;0,03821372985839844;is_out(a0)
50;100;15;8;2,7050812244415283;2,6023263931274414;0;0;22;0,03388714790344238;is_out(a0)
50;100;15;9;2,7327988147735596;2,630584478378296;0;0;0;0,030427217483520508;is_in(a0)
50;100;20;0;3,825411319732666;3,5344183444976807;0;19;27;0,03432726860046387;Unstable
50;100;20;1;4,33979606628418;3,6731693744659424;0;12;18;0,03958773612976074;Unstable
50;100;20;2;3,789168357849121;3,6728711128234863;0;0;1;0,04818868637084961;is_out(a0)
50;100;20;3;3,6915347576141357;3,5968945026397705;0;0;0;0,04237079620361328;is_in(a0)
50;100;20;4;3,5212628841400146;3,4005510807037354;0;0;24;0,031965017318725586;is_out(a0)
50;100;20;5;3,564110279083252;3,418112277984619;0;0;21;0,03763699531555176;is_out(a0)
50;100;20;6;3,5090181827545166;3,385058641433716;0;2;4;0,030833721160888672;Unstable
50;100;20;7;5,178612470626831;3,31148099899292;0;29;28;0,023149967193603516;Unstable
50;100;20;8;3,3646011352539062;3,2409164905548096;0;0;18;0,026057004928588867;is_out(a0)
50;100;20;9;3,2467384338378906;3,0162549018859863;0;13;17;0,03395891189575195;Unstable
50;100;25;0;3,9909536838531494;3,855624198913574;0;0;30;0,02812361717224121;is_out(a0)
50;100;25;1;6,3748040199279785;5,447298288345337;0;44;27;0,025666236877441406;Unstable
50;100;25;2;5,810965538024902;4,076438903808594;0;56;34;0,03070998191833496;Unstable
50;100;25;3;4,144317150115967;3,9525749683380127;0;2;33;0,023064851760864258;Unstable
50;100;25;4;4,983441591262817;3,257107734680176;0;54;29;0,020914316177368164;Unstable
50;100;25;5;4,099273920059204;3,9722492694854736;0;0;24;0,023928403854370117;is_in(a0)
50;100;25;6;13,700266361236572;8,54823350906372;0;72;35;0,04995465278625488;Unstable
50;100;25;7;3,96062970161438;3,716402053833008;0;0;26;0,022177457809448242;is_undec(a0)
50;100;25;8;3,7879562377929688;3,637559175491333;0;0;35;0,017408370971679688;is_out(a0)
50;100;25;9;6,035601854324341;3,7698793411254883;0;25;30;0,026692628860473633;Unstable
50;100;30;0;9,671807527542114;4,496419906616211;0;49;36;0,02687239646911621;Unstable
50;100;30;1;10,559399604797363;4,055929183959961;0;74;40;0,02951788902282715;Unstable
50;100;30;2;10,758997678756714;5,581549882888794;0;88;42;0,032303810119628906;Unstable
50;100;30;3;7,876957178115845;5,272549152374268;0;54;43;0,029129981994628906;Unstable
50;100;30;4;9,686819076538086;4,288219928741455;0;72;42;0,02293872833251953;Unstable
50;100;30;5;5,015245676040649;4,807302951812744;0;0;32;0,021802902221679688;is_out(a0)
50;100;30;6;11,836527347564697;6,646730184555054;0;110;36;0,02065443992614746;Unstable
50;100;30;7;7,926591634750366;4,9116740226745605;0;53;33;0,019777297973632812;Unstable
50;100;30;8;9,96135401725769;4,763052940368652;0;78;36;0,03008294105529785;Unstable
50;100;30;9;5,565490245819092;5,359111785888672;0;0;1;0,021277189254760742;is_in(a0)
50;100;35;0;11,202706098556519;5,960531234741211;0;80;36;0,038176774978637695;Unstable
50;100;35;1;12,742088556289673;7,542115688323975;0;110;37;0,036196231842041016;Unstable
