Arguments;Attacks;PercentageIncomplete;Index;Runtime;PreprocessingTime;GroundingTime;Timeout;NrRelevant;NrReachable;StabilityTime;StabilityStatus
50;75;20;16;0,031137943267822266;0,005318880081176758;0,014740228652954102;0;0;10;0,0031065940856933594;is_out(a0)
250;375;30;10;0,07904744148254395;0,06716322898864746;0,0019330978393554688;0;2;1;0,010337352752685547;Unstable
100;150;30;11;0,06548380851745605;0,009576559066772461;0,03520655632019043;0;0;28;0,00496363639831543;is_out(a0)
100;150;40;8;0,04175400733947754;0,008941173553466797;0,014143228530883789;0;39;15;0,005602121353149414;Unstable
50;75;30;19;0,21691608428955078;0,00615239143371582;0,0359339714050293;0;54;27;0,0036520957946777344;Unstable
10;15;20;11;0,01483607292175293;0,0026400089263916016;0,005158185958862305;0;0;4;0,0015044212341308594;is_out(a0)
5;7;30;5;0,011903047561645508;0,002248048782348633;0,0034058094024658203;0;0;2;0,0014772415161132812;is_undec(a0)
250;375;30;11;0,957390308380127;0,05761861801147461;0,46686649322509766;0;0;109;0,009628057479858398;is_out(a0)
150;225;20;0;0,8113410472869873;0,025097131729125977;0,08233904838562012;0;34;45;0,006105661392211914;Unstable
25;37;20;13;0,03485226631164551;0,003944873809814453;0,016528606414794922;0;14;11;0,0037584304809570312;Unstable
250;375;40;0;;;;1;;147;0,010965585708618164;Unstable
10;15;10;9;0,012883901596069336;0,002768278121948242;0,0036115646362304688;0;0;1;0,0014460086822509766;is_undec(a0)
100;150;30;23;0,02149367332458496;0,011980533599853516;0,0019762516021728516;0;0;0;0,00480341911315918;is_in(a0)
200;300;20;2;0,5082836151123047;0,03979372978210449;0,3302023410797119;0;0;55;0,007185220718383789;is_out(a0)
250;375;40;19;;;;1;;160;0,011782407760620117;Unstable
200;300;10;20;0,04111075401306152;0,03230786323547363;0,0017774105072021484;0;0;0;0,006714582443237305;is_in(a0)
10;15;40;6;0,011509180068969727;0,0023398399353027344;0,0024178028106689453;0;0;0;0,0015039443969726562;is_in(a0)
200;300;30;13;0,04321646690368652;0,03252768516540527;0,0017240047454833984;0;0;0;0,008388757705688477;is_undec(a0)
20;30;30;7;0,013176679611206055;0,003231048583984375;0,0028841495513916016;0;2;1;0,001882314682006836;Unstable
150;225;20;3;2,2794623374938965;0,02236628532409668;0,12306451797485352;0;38;53;0,00599217414855957;Unstable
5;7;10;9;0,011360883712768555;0,0023102760314941406;0,002446889877319336;0;0;0;0,0012366771697998047;is_undec(a0)
5;7;30;22;0,012369394302368164;0,002405405044555664;0,0036399364471435547;0;2;2;0,0015571117401123047;Unstable
15;22;20;21;0,012708425521850586;0,0027387142181396484;0,003804922103881836;0;0;2;0,0017039775848388672;is_out(a0)
50;75;10;16;0,017145156860351562;0,004304647445678711;0,005329132080078125;0;0;2;0,0027458667755126953;is_in(a0)
150;225;10;6;0,12506628036499023;0,023087739944458008;0,06737589836120605;0;0;23;0,0054759979248046875;is_out(a0)
25;37;20;21;0,012945890426635742;0,0034761428833007812;0,0023965835571289062;0;0;0;0,0022275447845458984;is_in(a0)
50;75;10;2;0,014676332473754883;0,00569605827331543;0,0021255016326904297;0;0;0;0,0026235580444335938;is_in(a0)
250;375;30;21;;;;1;;125;0,011734485626220703;Unstable
10;15;20;22;0,019626617431640625;0,0029795169830322266;0,007040977478027344;0;6;5;0,0028755664825439453;Unstable
100;150;40;15;0,0259702205657959;0,014152288436889648;0,0026819705963134766;0;2;2;0,00568842887878418;is_in(a0)
150;225;30;4;0,2767927646636963;0,023937225341796875;0,11538028717041016;0;0;58;0,006908893585205078;is_out(a0)
10;15;20;4;0,01302337646484375;0,0028891563415527344;0,003384113311767578;0;2;1;0,0016183853149414062;Unstable
150;225;30;15;0,028154850006103516;0,017380714416503906;0,0018203258514404297;0;0;0;0,006699085235595703;is_in(a0)
200;300;20;8;0,29453396797180176;0,03142261505126953;0,13287568092346191;0;0;54;0,007128000259399414;is_out(a0)
15;22;20;5;0,01640462875366211;0,0032465457916259766;0,0053026676177978516;0;0;3;0,0017037391662597656;is_undec(a0)
15;22;40;12;0,015764236450195312;0,0029015541076660156;0,0056493282318115234;0;0;6;0,0019078254699707031;is_out(a0)
15;22;20;3;0,013477325439453125;0,0028967857360839844;0,003801584243774414;0;2;2;0,001728057861328125;Unstable
200;300;20;21;0,7705159187316895;0,0408477783203125;0,15567970275878906;0;6;58;0,00809335708618164;Unstable
200;300;40;16;;;;1;;118;0,009063482284545898;Unstable
250;375;10;12;0,05794072151184082;0,047478437423706055;0,0019125938415527344;0;0;0;0,007102251052856445;is_in(a0)
5;7;10;5;0,011857271194458008;0,0023992061614990234;0,002484560012817383;0;0;0;0,0012066364288330078;is_undec(a0)
50;75;10;8;0,015023946762084961;0,004544734954833984;0,003523588180541992;0;0;1;0,002383708953857422;is_out(a0)
15;22;30;9;0,01386570930480957;0,002691030502319336;0,003879547119140625;0;8;3;0,0020227432250976562;Unstable
15;22;30;3;0,013671398162841797;0,002750396728515625;0,003892660140991211;0;8;3;0,0019588470458984375;Unstable
100;150;20;0;0,02530503273010254;0,013782739639282227;0,001949310302734375;0;0;0;0,004794597625732422;is_in(a0)
25;37;30;5;0,043212175369262695;0,004810810089111328;0,017467737197875977;0;18;13;0,0028333663940429688;Unstable
5;7;30;21;0,012028217315673828;0,002400636672973633;0,0032956600189208984;0;2;1;0,0013391971588134766;Unstable
150;225;20;2;0,03355717658996582;0,020128726959228516;0,0038063526153564453;0;6;3;0,006527423858642578;Unstable
100;150;30;4;0,07516837120056152;0,009087800979614258;0,043952226638793945;0;0;26;0,004877805709838867;is_out(a0)
15;22;30;17;0,012433052062988281;0,0027523040771484375;0,002495288848876953;0;0;0;0,0019376277923583984;is_in(a0)
150;225;30;21;0,035309553146362305;0,02315664291381836;0,0023953914642333984;0;2;1;0,007557392120361328;Unstable
250;375;30;23;0,4037899971008301;0,03303194046020508;0,07320928573608398;0;27;45;0,010409355163574219;Unstable
100;150;20;3;0,024017810821533203;0,010461091995239258;0,004383087158203125;0;0;3;0,004885196685791016;is_in(a0)
5;7;20;13;0,016335010528564453;0,0025396347045898438;0,005782365798950195;0;5;2;0,0022821426391601562;Unstable
20;30;10;21;0,017737388610839844;0,0033419132232666016;0,006848812103271484;0;0;4;0,0018310546875;is_out(a0)
5;7;10;1;0,01255178451538086;0,0023114681243896484;0,0023686885833740234;0;0;0;0,0018219947814941406;is_undec(a0)
15;22;10;6;0,013663291931152344;0,002945423126220703;0,0025200843811035156;0;0;0;0,002192974090576172;is_in(a0)
200;300;10;9;0,21408891677856445;0,04716753959655762;0,0992887020111084;0;0;32;0,006290912628173828;is_out(a0)
20;30;30;15;0,020884990692138672;0,0033485889434814453;0,008150577545166016;0;2;6;0,002246379852294922;Unstable
150;225;20;6;0,2561004161834717;0,02577066421508789;0,12403011322021484;0;0;50;0,006304264068603516;is_in(a0)
250;375;20;6;5,948082208633423;0,05143451690673828;0,23856735229492188;0;38;80;0,008538484573364258;Unstable
150;225;30;6;0,03377556800842285;0,022278785705566406;0,0017747879028320312;0;0;0;0,006975889205932617;is_in(a0)
10;15;30;11;0,016794204711914062;0,002649068832397461;0,005877017974853516;0;11;5;0,0020885467529296875;Unstable
25;37;10;24;0,012691736221313477;0,0034127235412597656;0,002382040023803711;0;0;0;0,0017573833465576172;is_out(a0)
50;75;20;10;0,2516965866088867;0,006912946701049805;0,03998088836669922;0;44;24;0,0030744075775146484;Unstable
15;22;40;13;0,016506671905517578;0,002790689468383789;0,005943775177001953;0;7;6;0,0019140243530273438;Unstable
150;225;40;9;7,887932777404785;0,025747299194335938;0,18381810188293457;0;49;94;0,00771331787109375;Unstable
15;22;30;23;0,01405644416809082;0,0029447078704833984;0,0023441314697265625;0;0;0;0,0032434463500976562;is_in(a0)
250;375;10;13;0,5228946208953857;0,05682182312011719;0,1204221248626709;0;11;34;0,008181571960449219;Unstable
10;15;20;14;0,014176130294799805;0,002735614776611328;0,0043544769287109375;0;4;2;0,0014226436614990234;Unstable
250;375;40;1;0,07654523849487305;0,033310651779174805;0,022095680236816406;0;5;22;0,010668516159057617;Unstable
5;7;30;6;0,01243448257446289;0,002616405487060547;0,0027093887329101562;0;0;0;0,0014696121215820312;is_in(a0)
50;75;20;20;0,0860757827758789;0,0073397159576416016;0,03080296516418457;0;21;18;0,0033845901489257812;Unstable
250;375;40;18;0,055484771728515625;0,039878129959106445;0,003736257553100586;0;15;6;0,01142740249633789;Unstable
5;7;20;16;0,014613151550292969;0,0026552677154541016;0,004408359527587891;0;4;2;0,0014646053314208984;Unstable
250;375;10;5;0,2761373519897461;0,04990243911743164;0,13329124450683594;0;0;35;0,00803375244140625;is_out(a0)
25;37;40;21;0,030300378799438477;0,003459453582763672;0,011547327041625977;0;20;10;0,0026738643646240234;Unstable
250;375;30;3;0,05422258377075195;0,041394948959350586;0,0020973682403564453;0;0;0;0,010124683380126953;is_in(a0)
20;30;40;16;0,04485034942626953;0,0038187503814697266;0,01615142822265625;0;24;16;0,003999233245849609;Unstable
50;75;20;17;0,015450716018676758;0,005912303924560547;0,0021257400512695312;0;0;0;0,003054380416870117;is_in(a0)
20;30;10;17;0,013374805450439453;0,003522634506225586;0,002836465835571289;0;0;0;0,0018439292907714844;is_in(a0)
5;7;30;19;0,014614582061767578;0,0026743412017822266;0,004290580749511719;0;0;2;0,0013315677642822266;is_undec(a0)
10;15;20;0;0,015137195587158203;0,002708911895751953;0,00521540641784668;0;0;3;0,0017132759094238281;is_out(a0)
100;150;30;24;0,0241239070892334;0,00974130630493164;0,005159139633178711;0;14;7;0,005196332931518555;Unstable
200;300;30;7;1,416086196899414;0,03998565673828125;0,2223501205444336;0;6;87;0,008853435516357422;Unstable
50;75;10;20;0,037229299545288086;0,0068018436431884766;0,01773691177368164;0;0;8;0,0049571990966796875;is_in(a0)
100;150;10;4;0,020694732666015625;0,010278940200805664;0,00212860107421875;0;0;0;0,0043756961822509766;is_in(a0)
15;22;30;8;0,013599634170532227;0,002931356430053711;0,0030090808868408203;0;2;1;0,0019707679748535156;Unstable
20;30;20;18;0,01580071449279785;0,003050565719604492;0,005306243896484375;0;10;4;0,0020744800567626953;Unstable
250;375;30;5;13,882842779159546;0,05986952781677246;0,3984220027923584;0;11;126;0,009881734848022461;Unstable
250;375;30;22;0,06637811660766602;0,053423404693603516;0,0016331672668457031;0;0;0;0,010713577270507812;is_in(a0)
15;22;10;18;0,015145540237426758;0,003089427947998047;0,00417017936706543;0;0;1;0,0016243457794189453;is_undec(a0)
50;75;40;6;0,015722274780273438;0,005535125732421875;0,0021691322326660156;0;0;0;0,003690481185913086;is_in(a0)
250;375;10;0;0,39888596534729004;0,07550692558288574;0,16001319885253906;0;0;44;0,008940458297729492;is_in(a0)
250;375;20;9;0,07630085945129395;0,0643618106842041;0,001928091049194336;0;0;0;0,00833439826965332;is_out(a0)
25;37;20;12;0,013419151306152344;0,003512859344482422;0,002561807632446289;0;0;0;0,002111196517944336;is_in(a0)
100;150;10;22;0,020524024963378906;0,009854555130004883;0,0024805068969726562;0;2;1;0,004277944564819336;Unstable
200;300;30;22;;;;1;;87;0,009952306747436523;Unstable
150;225;40;15;;;;1;;95;0,008064746856689453;Unstable
50;75;10;10;0,017111778259277344;0,007006406784057617;0,00399327278137207;0;2;2;0,002577066421508789;Unstable
25;37;40;17;0,012755870819091797;0,003298521041870117;0,0023241043090820312;0;0;0;0,002490997314453125;is_in(a0)
250;375;40;3;0,07195782661437988;0,0549311637878418;0,003520965576171875;0;8;4;0,014208078384399414;Unstable
250;375;20;22;0,05957293510437012;0,04588007926940918;0,0028498172760009766;0;0;2;0,009358644485473633;is_out(a0)
25;37;20;15;0,014200687408447266;0,003489971160888672;0,0028357505798339844;0;2;1;0,002187967300415039;Unstable
15;22;40;24;0,025639057159423828;0,0029973983764648438;0,012057781219482422;0;0;12;0,0020208358764648438;is_in(a0)
10;15;20;19;0,015225887298583984;0,0027103424072265625;0,005265951156616211;0;0;3;0,0015757083892822266;is_out(a0)
20;30;20;10;0,012586355209350586;0,0032482147216796875;0,0024216175079345703;0;0;0;0,0019693374633789062;is_out(a0)
100;150;30;6;0,021262407302856445;0,009134769439697266;0,0030832290649414062;0;2;1;0,0054471492767333984;Unstable
50;75;20;7;0,018410682678222656;0,005855083465576172;0,004649162292480469;0;4;3;0,003267049789428711;Unstable
100;150;20;16;0,15932917594909668;0,012337446212768555;0,06412982940673828;0;9;27;0,004790306091308594;Unstable
50;75;10;6;0,043775081634521484;0,007487058639526367;0,02278733253479004;0;0;10;0,0029659271240234375;is_out(a0)
25;37;30;21;0,036238908767700195;0,0037522315979003906;0,016901254653930664;0;5;14;0,0025415420532226562;Unstable
20;30;20;9;0,014106273651123047;0,0034716129302978516;0,002717733383178711;0;0;0;0,0020589828491210938;is_undec(a0)
250;375;20;3;1,3771100044250488;0,0540461540222168;0,2416238784790039;0;2;76;0,009243488311767578;Unstable
5;7;10;23;0,013640880584716797;0,0029091835021972656;0,0026793479919433594;0;0;0;0,0014910697937011719;is_in(a0)
100;150;30;22;0,025956153869628906;0,01741933822631836;0,002125978469848633;0;0;0;0,005593061447143555;is_in(a0)
100;150;20;23;0,22703242301940918;0,013422966003417969;0,07206010818481445;0;0;35;0,004443168640136719;is_out(a0)
100;150;40;13;0,07209539413452148;0,010433435440063477;0,02749347686767578;0;20;22;0,0060350894927978516;Unstable
100;150;20;10;0,022763729095458984;0,01096487045288086;0,002552509307861328;0;2;1;0,004834651947021484;Unstable
5;7;40;20;0,01329946517944336;0,0024809837341308594;0,002631664276123047;0;0;0;0,002413034439086914;is_undec(a0)
10;15;40;8;0,01611804962158203;0,002551555633544922;0,005866289138793945;0;6;5;0,001810312271118164;Unstable
5;7;10;16;0,01184535026550293;0,0023682117462158203;0,002625703811645508;0;0;0;0,0012285709381103516;is_in(a0)
20;30;10;1;0,014676332473754883;0,0033850669860839844;0,004107952117919922;0;4;2;0,0020744800567626953;Unstable
200;300;30;12;0,3044297695159912;0,03470158576965332;0,14144515991210938;0;0;66;0,008703470230102539;is_in(a0)
50;75;40;7;0,06988906860351562;0,006695270538330078;0,028223276138305664;0;16;21;0,0037832260131835938;Unstable
10;15;40;1;0,012485742568969727;0,0026285648345947266;0,002592802047729492;0;0;0;0,0019063949584960938;is_in(a0)
15;22;10;17;0,011816263198852539;0,0028204917907714844;0,002446889877319336;0;0;0;0,0018208026885986328;is_in(a0)
200;300;40;8;0,047545671463012695;0,0342557430267334;0,0018825531005859375;0;0;0;0,009975910186767578;is_in(a0)
150;225;10;19;0,13190770149230957;0,028705835342407227;0,06813669204711914;0;0;22;0,0048792362213134766;is_out(a0)
50;75;20;21;0,06777358055114746;0,007885932922363281;0,029482126235961914;0;19;17;0,003345489501953125;Unstable
250;375;10;18;0,344987154006958;0,06465959548950195;0,1482703685760498;0;0;40;0,008219242095947266;is_in(a0)
50;75;30;24;0,08296823501586914;0,007042646408081055;0,049698591232299805;0;0;30;0,0034835338592529297;is_out(a0)
20;30;40;21;0,027551889419555664;0,0043659210205078125;0,011118888854980469;0;2;7;0,0028035640716552734;Unstable
10;15;40;7;0,021424531936645508;0,0027904510498046875;0,008696794509887695;0;15;8;0,0018320083618164062;Unstable
15;22;30;11;0,016527891159057617;0,0029845237731933594;0,005773782730102539;0;6;4;0,0021486282348632812;Unstable
5;7;40;9;0,016429424285888672;0,002604961395263672;0,0062160491943359375;0;0;4;0,0017156600952148438;is_undec(a0)
250;375;40;10;0,056299686431884766;0,040488481521606445;0,0022873878479003906;0;2;1;0,013236045837402344;Unstable
150;225;40;16;0,038207054138183594;0,02560257911682129;0,002125263214111328;0;0;0;0,007882118225097656;is_in(a0)
250;375;20;23;1,5311238765716553;0,06173419952392578;0,2619047164916992;0;2;83;0,009167194366455078;Unstable
20;30;30;17;0,014658451080322266;0,004119396209716797;0,0034868717193603516;0;2;1;0,002078533172607422;Unstable
100;150;30;9;;;;1;;51;0,00655364990234375;Unstable
150;225;30;23;0,5178120136260986;0,02259516716003418;0,12281274795532227;0;7;61;0,007428407669067383;Unstable
150;225;10;3;0,03390097618103027;0,022683143615722656;0,002186298370361328;0;0;0;0,0052568912506103516;is_in(a0)
20;30;30;16;0,014768362045288086;0,0049076080322265625;0,0034046173095703125;0;2;1;0,0024111270904541016;Unstable
10;15;30;18;0,012178182601928711;0,002560853958129883;0,0025892257690429688;0;0;0;0,001642465591430664;is_in(a0)
5;7;20;18;0,014638423919677734;0,0025763511657714844;0,004575967788696289;0;2;2;0,0016748905181884766;Unstable
15;22;10;9;0,01734161376953125;0,004131793975830078;0,003781557083129883;0;0;0;0,0015609264373779297;is_out(a0)
50;75;10;9;0,0362238883972168;0,0061380863189697266;0,018246889114379883;0;0;8;0,0025277137756347656;is_out(a0)
5;7;40;3;0,017209529876708984;0,0026590824127197266;0,005528450012207031;0;5;3;0,0028595924377441406;Unstable
250;375;40;8;;;;1;;146;0,011716604232788086;Unstable
150;225;40;8;0,044019460678100586;0,03141212463378906;0,004683494567871094;0;8;5;0,008178949356079102;Unstable
10;15;30;4;0,01371002197265625;0,00261688232421875;0,0035085678100585938;0;2;1;0,0015654563903808594;Unstable
150;225;40;10;0,8551747798919678;0,026309967041015625;0,15783953666687012;0;4;79;0,008226394653320312;Unstable
15;22;20;22;0,013072967529296875;0,00299072265625;0,002459287643432617;0;0;0;0,0019309520721435547;is_in(a0)
10;15;20;13;0,013666868209838867;0,002814054489135742;0,0039005279541015625;0;0;1;0,0016980171203613281;is_undec(a0)
100;150;10;5;0,04198575019836426;0,010576486587524414;0,019255638122558594;0;2;7;0,004186868667602539;Unstable
5;7;10;18;0,013727426528930664;0,0027666091918945312;0,003116607666015625;0;0;0;0,0012814998626708984;is_out(a0)
100;150;30;3;1,7478704452514648;0,015200376510620117;0,09308624267578125;0;66;49;0,006022453308105469;Unstable
5;7;30;10;0,015471935272216797;0,0025081634521484375;0,004903078079223633;0;4;3;0,001699209213256836;Unstable
200;300;30;0;0,049955129623413086;0,03702878952026367;0,001984834671020508;0;0;0;0,009241580963134766;is_in(a0)
20;30;30;11;0,036713361740112305;0,0038285255432128906;0,015808820724487305;0;12;12;0,002212047576904297;Unstable
50;75;40;9;0,12972521781921387;0,0050961971282958984;0,04273414611816406;0;14;30;0,004174470901489258;Unstable
5;7;30;8;0,013801813125610352;0,0024766921997070312;0,0038785934448242188;0;4;2;0,0016231536865234375;Unstable
25;37;40;4;0,04397130012512207;0,0037043094635009766;0,020431041717529297;0;24;15;0,0026428699493408203;Unstable
200;300;40;10;0,048776865005493164;0,04014134407043457;0,002485036849975586;0;0;0;0,01103067398071289;is_in(a0)
50;75;40;12;0,09923386573791504;0,007021427154541016;0,04137897491455078;0;9;29;0,003924846649169922;Unstable
20;30;40;12;0,016132116317749023;0,0032591819763183594;0,0038475990295410156;0;4;2;0,003921985626220703;Unstable
5;7;40;5;0,013413429260253906;0,0024933815002441406;0,0037941932678222656;0;4;2;0,0015118122100830078;Unstable
25;37;10;21;0,012861251831054688;0,0033271312713623047;0,002574443817138672;0;0;0;0,001960277557373047;is_in(a0)
5;7;10;4;0,012014627456665039;0,0024232864379882812;0,0027816295623779297;0;0;0;0,0013077259063720703;is_undec(a0)
15;22;10;0;0,01385807991027832;0,0029561519622802734;0,003766775131225586;0;0;1;0,0016803741455078125;is_in(a0)
200;300;30;2;0,373232364654541;0,04371285438537598;0,1596217155456543;0;0;70;0,010147809982299805;is_in(a0)
25;37;20;3;0,014267683029174805;0,003818988800048828;0,002458333969116211;0;0;0;0,002336740493774414;is_out(a0)
200;300;30;10;0,0477604866027832;0,03474259376525879;0,0019826889038085938;0;0;0;0,008803129196166992;is_in(a0)
200;300;10;7;0,1225745677947998;0,03496432304382324;0,05970501899719238;0;0;18;0,006312131881713867;is_in(a0)
20;30;30;6;0,045232534408569336;0,003999471664428711;0,01624584197998047;0;35;12;0,002281665802001953;Unstable
5;7;30;15;0,011995077133178711;0,0025212764739990234;0,0026192665100097656;0;0;0;0,001592874526977539;is_undec(a0)
20;30;20;13;0,012521505355834961;0,0030028820037841797;0,0025529861450195312;0;0;0;0,0021326541900634766;is_in(a0)
10;15;10;14;0,013756513595581055;0,002774477005004883;0,0029087066650390625;0;0;0;0,0016264915466308594;is_undec(a0)
10;15;40;3;0,013668298721313477;0,002924680709838867;0,0027256011962890625;0;0;0;0,0021021366119384766;is_in(a0)
10;15;30;5;0,01892995834350586;0,0029633045196533203;0,007138729095458984;0;10;5;0,0021796226501464844;Unstable
50;75;40;18;0,015519857406616211;0,004532337188720703;0,0027637481689453125;0;2;1;0,0038368701934814453;Unstable
10;15;20;12;0,014457464218139648;0,0026557445526123047;0,00431513786315918;0;0;2;0,001642465591430664;is_undec(a0)
15;22;10;13;0,012704849243164062;0,0030062198638916016;0,002724885940551758;0;0;0;0,0017931461334228516;is_out(a0)
150;225;40;19;0,03843951225280762;0,029411792755126953;0,0019969940185546875;0;0;0;0,008151769638061523;is_in(a0)
10;15;30;16;0,014888286590576172;0,0027637481689453125;0,004395008087158203;0;7;3;0,0015752315521240234;Unstable
10;15;10;13;0,012390375137329102;0,0026578903198242188;0,0026466846466064453;0;0;0;0,0018384456634521484;is_in(a0)
15;22;40;21;0,012340784072875977;0,0027823448181152344;0,002545595169067383;0;0;0;0,002070188522338867;is_in(a0)
15;22;20;7;0,014639616012573242;0,003034830093383789;0,004570960998535156;0;0;2;0,0019414424896240234;is_undec(a0)
150;225;20;23;0,8072507381439209;0,02628350257873535;0,10524582862854004;0;32;41;0,006398200988769531;Unstable
20;30;10;2;0,015239238739013672;0,003264904022216797;0,004383563995361328;0;0;1;0,0016922950744628906;is_out(a0)
15;22;40;6;0,013916254043579102;0,002800464630126953;0,0038747787475585938;0;0;2;0,0020134449005126953;is_out(a0)
250;375;10;1;0,07646346092224121;0,06752443313598633;0,002267599105834961;0;0;0;0,007620096206665039;is_in(a0)
25;37;10;17;0,018111228942871094;0,003696918487548828;0,005734920501708984;0;0;2;0,0015916824340820312;is_in(a0)
100;150;30;21;0,24443936347961426;0,013021230697631836;0,06142926216125488;0;16;34;0,006050825119018555;Unstable
10;15;40;19;0,024619340896606445;0,0027065277099609375;0,011378049850463867;0;2;10;0,001956462860107422;is_in(a0)
20;30;30;19;0,022405147552490234;0,0032384395599365234;0,009305238723754883;0;2;8;0,0023915767669677734;Unstable
5;7;10;24;0,012516260147094727;0,0023403167724609375;0,0027103424072265625;0;0;0;0,0012707710266113281;is_undec(a0)
15;22;10;3;0,014461994171142578;0,0029718875885009766;0,004155158996582031;0;5;2;0,0018618106842041016;Unstable
25;37;30;7;0,04691338539123535;0,0040204524993896484;0,019452810287475586;0;30;13;0,0025146007537841797;Unstable
200;300;10;4;0,031113386154174805;0,01894855499267578;0,002936840057373047;0;0;1;0,006170988082885742;is_out(a0)
15;22;10;4;0,013767719268798828;0,002972126007080078;0,0026443004608154297;0;0;0;0,0015377998352050781;is_undec(a0)
50;75;10;22;0,014836788177490234;0,005107879638671875;0,0024862289428710938;0;0;0;0,0026445388793945312;is_in(a0)
5;7;20;8;0,012355327606201172;0,002466917037963867;0,002542734146118164;0;0;0;0,0015017986297607422;is_in(a0)
20;30;40;14;0,07749557495117188;0,0035920143127441406;0,02399134635925293;0;42;18;0,002581357955932617;Unstable
50;75;10;23;0,015870332717895508;0,005945444107055664;0,002484560012817383;0;0;0;0,0028209686279296875;is_out(a0)
5;7;30;24;0,011887550354003906;0,002380847930908203;0,002646207809448242;0;0;0;0,0015499591827392578;is_out(a0)
10;15;10;7;0,016341447830200195;0,002970457077026367;0,0054779052734375;0;2;2;0,0021429061889648438;Unstable
100;150;20;13;0,025371551513671875;0,013947248458862305;0,003286123275756836;0;0;0;0,005698680877685547;is_in(a0)
25;37;20;16;0,025713205337524414;0,003912925720214844;0,011371850967407227;0;0;7;0,003885507583618164;is_out(a0)
200;300;10;10;0,19091558456420898;0,03888130187988281;0,08884096145629883;0;0;26;0,006791830062866211;is_out(a0)
250;375;10;10;0,0413362979888916;0,029934167861938477;0,002073049545288086;0;0;0;0,0078277587890625;is_in(a0)
10;15;10;6;0,01272892951965332;0,002938985824584961;0,0026636123657226562;0;0;0;0,0018112659454345703;is_in(a0)
10;15;10;22;0,012202978134155273;0,002477884292602539;0,0025451183319091797;0;0;0;0,0015072822570800781;is_out(a0)
100;150;10;1;0,07523083686828613;0,012765645980834961;0,0360865592956543;0;10;14;0,003964900970458984;Unstable
50;75;40;5;1,8824293613433838;0,006497383117675781;0,04257988929748535;0;116;32;0,004097938537597656;Unstable
15;22;20;10;0,020686626434326172;0,003371715545654297;0,008199214935302734;0;2;5;0,0020265579223632812;Unstable
150;225;10;0;0,03635120391845703;0,025090694427490234;0,002252340316772461;0;0;0;0,005259990692138672;is_in(a0)
25;37;40;0;0,015944480895996094;0,0031528472900390625;0,004324197769165039;0;9;4;0,0026421546936035156;Unstable
25;37;40;10;0,04068279266357422;0,0038251876831054688;0,02399444580078125;0;0;18;0,0023949146270751953;is_out(a0)
250;375;30;15;0,67022705078125;0,05951952934265137;0,2559525966644287;0;0;94;0,011853694915771484;is_out(a0)
200;300;10;3;0,05670881271362305;0,04712390899658203;0,002228975296020508;0;0;0;0,006829738616943359;is_in(a0)
250;375;40;24;1,4130027294158936;0,0541234016418457;0,4486207962036133;0;0;148;0,011278152465820312;is_out(a0)
100;150;40;18;0,2072908878326416;0,010599851608276367;0,11281800270080566;0;0;64;0,006220817565917969;is_out(a0)
10;15;20;23;0,020533084869384766;0,0028510093688964844;0,007668256759643555;0;4;5;0,0026445388793945312;Unstable
200;300;40;12;0,052436113357543945;0,038297414779663086;0,002555370330810547;0;2;1;0,009918928146362305;Unstable
200;300;40;17;0,05124855041503906;0,04233050346374512;0,0018873214721679688;0;0;0;0,011106014251708984;is_in(a0)
200;300;30;14;0,7184500694274902;0,03525137901306152;0,15990710258483887;0;6;69;0,008479833602905273;Unstable
25;37;10;16;0,014101743698120117;0,0037643909454345703;0,0025801658630371094;0;0;0;0,002122640609741211;is_out(a0)
20;30;30;14;0,013501405715942383;0,0034132003784179688;0,0024819374084472656;0;0;0;0,0026438236236572266;is_in(a0)
25;37;20;14;0,027068614959716797;0,003673076629638672;0,010967016220092773;0;16;8;0,0027418136596679688;Unstable
100;150;20;11;0,0810554027557373;0,013414144515991211;0,0442194938659668;0;0;20;0,0047626495361328125;is_in(a0)
250;375;40;16;0,0638117790222168;0,047766923904418945;0,00274658203125;0;5;2;0,011759519577026367;Unstable
150;225;40;20;30,532207489013672;0,026196718215942383;0,22217917442321777;0;116;101;0,008425474166870117;Unstable
100;150;30;1;0,021785974502563477;0,009970903396606445;0,002284526824951172;0;0;0;0,005449533462524414;is_out(a0)
5;7;20;9;0,0147857666015625;0,0026161670684814453;0,004311800003051758;0;0;2;0,0016181468963623047;is_undec(a0)
15;22;40;7;0,012722253799438477;0,002873659133911133;0,002689838409423828;0;0;0;0,002341747283935547;is_in(a0)
100;150;40;6;0,722275972366333;0,014217853546142578;0,08649826049804688;0;38;53;0,006415605545043945;Unstable
50;75;20;23;0,0416567325592041;0,006329774856567383;0,020984649658203125;0;2;11;0,003086090087890625;is_out(a0)
150;225;30;13;0,03917717933654785;0,026612520217895508;0,0022706985473632812;0;0;0;0,00741887092590332;is_in(a0)
100;150;10;20;0,021889209747314453;0,011087894439697266;0,0021886825561523438;0;0;0;0,004051685333251953;is_in(a0)
250;375;40;23;1,5501201152801514;0,06730389595031738;0,4618716239929199;0;0;155;0,014136075973510742;is_in(a0)
20;30;30;18;0,05177760124206543;0,004376649856567383;0,022264719009399414;0;22;14;0,004007577896118164;Unstable
10;15;20;2;0,01945352554321289;0,0029342174530029297;0,007716655731201172;0;2;5;0,0017843246459960938;Unstable
